StockCode,Description,UnitPrice,TotalSold
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2.5755813953488373,557
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2.2063963963963964,1090
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,3.5028571428571427,199
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2.078809523809524,352
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2.3345569620253164,726
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2.1428947368421056,1014
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1.59825,443
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1.6151923076923076,491
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1.3358333333333332,222
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1.7115384615384615,805
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,1.65,135
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,4.880000000000001,41
85047,WHITE BEADED GARLAND STRING 20LIGHT,6.35,3
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,7.769444444444445,1266
85049A,TRADITIONAL CHRISTMAS RIBBONS,1.2925461254612545,2903
85049B,LUSH GREENS RIBBONS,1.25,54
85049C,ROMANTIC PINKS RIBBONS ,1.2548571428571427,1196
85049D,BRIGHT BLUES RIBBONS ,1.25,537
85049E,SCANDINAVIAN REDS RIBBONS,1.2920234604105572,2741
85049F,BABY BOOM RIBBONS ,1.25,374
85049G,CHOCOLATE BOX RIBBONS ,1.2739240506329115,1573
85049H,URBAN BLACK RIBBONS ,1.194078947368421,447
85053,FRENCH ENAMEL CANDLEHOLDER,2.1339495798319326,1541
85054,FRENCH ENAMEL POT W LID,2.784772727272727,549
85055,FRENCH ENAMEL UTENSIL HOLDER,3.6700000000000004,37
85059,FRENCH ENAMEL WATER BASIN,3.358875,290
85061W,WHITE JEWELLED HEART DECORATION,0.8562608695652174,1968
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,1.666842105263158,1368
85064,CREAM SWEETHEART LETTER RACK,5.381739130434783,205
85066,CREAM SWEETHEART MINI CHEST,12.647355555555556,1696
85067,CREAM SWEETHEART WALL CABINET,18.55,7
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.723804347826087,976
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,0.6335238095238095,1245
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",0.7483561643835616,607
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,0.6845454545454546,362
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,0.2989230769230769,1746
85084,HOLLY TOP CHRISTMAS STOCKING,0.85,17
85086A,CANDY SPOT HEART DECORATION,0.85,45
85087,CANDY SPOT CUSHION COVER,2.9985714285714287,40
85088,CANDY SPOT HAND BAG,2.2738095238095237,188
85089,CANDY SPOT BUNNY,2.95,13
85092,CANDY SPOT TEA COSY,2.3,27
85093,CANDY SPOT EGG WARMER HARE,0.5947619047619048,451
85094,CANDY SPOT EGG WARMER RABBIT,0.29600000000000004,501
85095,THREE CANVAS LUGGAGE TAGS,2.356,66
85096,HILDA CANDY SPOT RABBIT,3.75,20
85099B,JUMBO BAG RED RETROSPOT,2.015969040247678,46078
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2.0121189024390245,12771
85099F,JUMBO BAG STRAWBERRY,2.006326219512195,16771
85103,SILVER T-LIGHT SETTING,6.3500000000000005,91
85104,SILVER GLASS T-LIGHT SET,3.084285714285714,196
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2.4544444444444444,528
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.4225925925925926,241
85109,PINK BOUDOIR T-LIGHT HOLDER,0.85,12
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,0.30846153846153845,1395
85114A,BLACK ENCHANTED FOREST PLACEMAT,1.630952380952381,585
85114B,IVORY ENCHANTED FOREST PLACEMAT,1.642156862745098,393
85114C,RED ENCHANTED FOREST PLACEMAT,1.6436507936507936,457
85116,BLACK CANDELABRA T-LIGHT HOLDER,1.231578947368421,694
85118,HEART T-LIGHT HOLDER,1.105,142
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.8927681660899656,36763
85124B,BLUE JUICY FRUIT PHOTO FRAME,2.55,82
85124C,GREEN JUICY FRUIT PHOTO FRAME,2.55,84
85125,SMALL ROUND CUT GLASS CANDLESTICK,4.794444444444444,127
85127,SMALL SQUARE CUT GLASS CANDLESTICK,4.95,80
85129B,BEADED CRYSTAL HEART GREEN SMALL,1.389375,101
85129C,BEADED CRYSTAL HEART BLUE SMALL,1.5525,77
85129D,BEADED CRYSTAL HEART PINK SMALL,1.4991176470588234,165
85130A,BEADED PEARL HEART WHITE LARGE,1.65,77
85130B,BEADED CRYSTAL HEART GREEN LARGE,0.9564,816
85130C,BEADED CRYSTAL HEART BLUE  LARGE,0.9268181818181819,478
85130D,BEADED CRYSTAL HEART PINK LARGE,1.1207692307692307,552
85131A,BEADED PEARL HEART WHITE ON STICK,1.2092,469
85131B,BEADED CRYSTAL HEART GREEN ON STICK,0.8946153846153846,142
85131C,BEADED CRYSTAL HEART BLUE ON STICK,1.0036363636363637,73
85131D,BEADED CRYSTAL HEART PINK ON STICK,1.005,115
85132A,CHARLIE + LOLA BISCUITS TINS,2.8911764705882352,453
85132B,CHARLIE AND LOLA TABLE TINS,2.75,513
85132C,CHARLIE AND LOLA FIGURES TINS,2.3279527559055118,1404
85135A,YELLOW DRAGONFLY HELICOPTER,7.95,15
85135B,BLUE DRAGONFLY HELICOPTER,7.95,47
85135C,RED DRAGONFLY HELICOPTER,7.95,78
85136A,YELLOW SHARK HELICOPTER,7.95,50
85136B,BLUE SHARK HELICOPTER,7.95,2
85136C,RED SHARK HELICOPTER,7.95,35
85141,JARDIN ETCHED GLASS FRUITBOWL,5.692105263157895,119
85144,JARDIN ETCHED GLASS BUTTER DISH,3.9690476190476187,220
85145,JARDIN ETCHED GLASS LARGE BELL JAR,5.303846153846154,37
85146,JARDIN ETCHED GLASS SMALL BELL JAR,3.6166666666666663,43
85150,LADIES & GENTLEMEN METAL SIGN,2.5139673913043477,3898
85152,HAND OVER THE CHOCOLATE   SIGN ,2.1021452702702703,8138
85159A,"BLACK TEA,COFFEE,SUGAR JARS",1.9744444444444442,451
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2.090677966101695,622
85160B,BLACK BIRD GARDEN DESIGN MUG,0.44375000000000003,105
85161,ACRYLIC GEOMETRIC LAMP,18.727777777777774,12
85163A,WHITE BAROQUE WALL CLOCK ,11.572222222222223,45
85163B,BLACK BAROQUE WALL CLOCK ,11.235714285714286,44
85167B,BLACK GRAND BAROQUE PHOTO FRAME,3.392857142857143,48
85168B,BLACK BAROQUE CARRIAGE CLOCK,9.06142857142857,17
85169A,IVORY LOVE BIRD CANDLE,1.1691836734693877,502
85169B,BLACK LOVE BIRD CANDLE,1.1504,201
85169C,EAU DE NIL LOVE BIRD CANDLE,1.1833333333333333,336
85169D,PINK LOVE BIRD CANDLE,1.1659090909090908,232
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2.1,1
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,1.8282608695652176,179
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1.9544827586206897,252
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2.1970588235294115,355
85172,HYACINTH BULB T-LIGHT CANDLES,0.42,1296
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2.167,434
85174,S/4 CACTI CANDLES,5.038,493
85175,CACTI T-LIGHT CANDLES,0.4194615384615385,5185
85176,SEWING SUSAN 21 NEEDLE SET,0.9228,626
85177,BASKET OF FLOWERS SEWING KIT,0.8821428571428571,774
85178,VICTORIAN SEWING KIT,1.2705050505050506,2370
85179A,GREEN BITTY LIGHT CHAIN,2.9770588235294118,119
85179C,PINK BITTY LIGHT CHAIN,1.7357142857142858,69
85180A,RED HEARTS LIGHT CHAIN ,3.0521052631578947,434
85180B,PINK HEARTS LIGHT CHAIN ,3.354761904761905,196
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1.3283132530120483,657
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1.4042056074766356,977
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2.5513138686131387,1519
85185B,PINK HORSE SOCK PUPPET,2.9370967741935488,282
85185D,FROG SOCK PUPPET,2.95,15
85186A,EASTER BUNNY GARLAND OF FLOWERS,0.42,477
85186C,BUNNY EGG GARLAND,0.42,413
85187,S/12 MINI RABBIT EASTER,1.6433333333333333,324
85188A,GREEN METAL SWINGING BUNNY,0.85,302
85188B,PINK METAL SWINGING BUNNY,0.85,75
85189,HANGING BUTTERFLY  EGG,0.85,9
85194L,HANGING SPRING FLOWER EGG LARGE,0.8476785714285714,900
85194S,HANGING SPRING FLOWER EGG SMALL,0.466,1163
85195,HANGING HEART BASKET,2.1,11
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2.1,32
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,0.815,86
85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.6481538461538462,925
85199S,SMALL HANGING IVORY/RED WOOD BIRD,0.44249999999999995,2227
85200,BUNNY EGG BOX,1.25,183
85202,HANGING WOOD AND FELT HEART,0.42,296
85203,HANGING WOOD AND FELT BUTTERFLY ,0.41888888888888887,569
85204,HANGING WOOD AND FELT FLOWER,0.1883720930232558,1871
85205B,PINK FELT EASTER RABBIT GARLAND,2.55,116
85206A,CREAM FELT EASTER EGG BASKET,1.6423076923076922,914
85206B,PINK FELT EASTER EGG BASKET,1.65,14
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2.0829166666666667,160
85211,S/4 GROOVY CAT MAGNETS,1.2321052631578948,142
85212,MINI PAINTED GARDEN DECORATION ,0.3677142857142857,2427
85213,MINI  ZINC GARDEN DECORATIONS ,0.5233333333333333,809
85214,TUB 24 PINK FLOWER PEGS,1.6500000000000001,103
85215,ASSORTED CHEESE FRIDGE MAGNETS,0.65,163
85216,ASSORTED CAKES FRIDGE MAGNETS,0.65,55
85224,ASSORTED COLOUR SILK GLASSES CASE,2.1,3
85225,BLING KEY RING STAND,1.0833333333333333,6
85227,SET OF 6 3D KIT CARDS FOR KIDS,0.8744370860927152,1311
85230A,OPIUM SCENTED VOTIVE CANDLE,0.2633333333333333,840
85230B,CINNAMON SCENTED VOTIVE CANDLE,0.27736842105263154,1264
85230E,STRAWBRY SCENTED VOTIVE CANDLE,0.26666666666666666,1101
85230F,JASMINE VOTIVE CANDLE,0.27666666666666667,338
85230G,ORANGE VOTIVE CANDLE,0.2708,1032
85231B,CINAMMON SET OF 9 T-LIGHTS,0.8898198198198198,798
85231G,ORANGE SCENTED SET/9 T-LIGHTS,0.8577611940298507,573
85232A,SET/3 POLKADOT STACKING TINS,4.922000000000001,74
85232B,SET OF 3 BABUSHKA STACKING TINS,4.95,267
85232D,SET/3 DECOUPAGE STACKING TINS,4.923584905660377,174
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,5.95,11
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,5.95,3
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,5.95,6
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,4.25,2
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4.25,4
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,4.25,2
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,4.25,5
90002D,FLOWER BURST SILVER RING CRYSTAL,3.75,10
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,3.75,6
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.75,12
90003D,CRYSTAL PAIR HEART HAIR SLIDES,3.75,18
90003E,GREEN PAIR HEART HAIR SLIDES,3.75,8
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,8.95,7
90010B,BLACK/WHITE GLASS/SILVER BRACELET,8.95,7
90010E,AMBER GLASS/SILVER BRACELET,8.95,10
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2.95,1
90011B,BLACK CRYSTAL DROP EARRINGS,2.95,7
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,2.95,8
90012B,BLACK DROP CRYSTAL NECKLACE,2.95,12
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,3.75,16
90013C,GREEN VINTAGE EARRINGS ,3.75,11
90014A,SILVER/MOP ORBIT NECKLACE,7.85,16
90014B,GOLD M PEARL  ORBIT NECKLACE,8.2,10
90014C,SILVER/BLACK ORBIT NECKLACE,7.616666666666666,4
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,7.4375,14
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,8.5,9
90018A,SILVER M.O.P ORBIT DROP EARRINGS,4.25,17
90018B,GOLD M.O.P ORBIT DROP EARRINGS,4.25,8
90018C,SILVER BLACK ORBIT DROP EARRINGS,4.25,6
90019A,SILVER M.O.P ORBIT BRACELET,4.95,18
90019B,GOLD M.O.P ORBIT BRACELET,4.95,2
90019C,SILVER BLACK ORBIT BRACELET,4.95,4
90021,LASER CUT MULTI STRAND NECKLACE,11.95,1
90022,EDWARDIAN DROP EARRINGS JET BLACK,3.75,8
90023,FILIGREE DIAMANTE EARRINGS,4.25,8
90024B,NEW BAROQUE B'FLY NECKLACE RED,8.5,4
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,8.5,2
90024D,NEW BAROQUE B'FLY NECKLACE PINK,8.5,1
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,8.5,2
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,3.75,2
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,3.75,1
90026A,GLASS BEAD HOOP NECKLACE BLACK,8.5,2
90026B,GLASS BEAD HOOP NECKLACE MONTANA,8.5,2
90026C,GLASS BEAD HOOP NECKLACE GREEN,8.5,3
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,8.5,3
90027A,GLASS BEAD HOOP EARRINGS BLACK,2.95,4
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,2.95,4
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,8.5,2
90029,NEW BAROQUE SMALL NECKLACE BLACK,8.5,3
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,1.0,72
90030B,RED KUKUI COCONUT SEED NECKLACE,1.3299999999999998,112
90030C,BROWN KUKUI COCONUT SEED NECKLACE,1.0,74
90031,BILI NUT AND WOOD NECKLACE,1.0,48
90032,IVORY SHELL HEART NECKLACE,5.73,19
90033,IVORY SHELL HEART EARRINGS,2.55,2
90035A,"PEARL & SHELL 42""NECKL. GREEN",10.75,4
90035C,"PEARL & SHELL 42""NECKL. IVORY",10.75,2
90036A,FLOWER GARLAND NECKLACE RED,7.95,6
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",7.95,4
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",7.95,6
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",7.95,11
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7.95,7
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",7.95,4
90037B,TINY CRYSTAL BRACELET GREEN,2.55,6
90038A,GLASS AND PAINTED BEADS BRACELET TO,3.75,6
90038B,GLASS AND PAINTED BEADS BRACELET OL,3.75,6
90038C,GLASS AND BEADS BRACELET IVORY,3.75,6
90039A,FIRE POLISHED GLASS BRACELET RED,3.75,6
90039B,FIRE POLISHED GLASS BRACELET MONTAN,3.75,6
90039C,FIRE POLISHED GLASS BRACELET BLACK,3.75,1
90039D,FIRE POLISHED GLASS BRACELET GREEN,3.75,14
90040A,MURANO STYLE GLASS BRACELET RED,3.5,6
90040B,MURANO STYLE GLASS BRACELET BLACK,3.5,4
90040C,MURANO STYLE GLASS BRACELET GOLD,3.5,7
90041,PEARL AND CHERRY QUARTZ BRACLET,3.5,2
90042A,FRESHWATER PEARL BRACELET GOLD,2.55,3
90043,COPPER AND BRASS BAG CHARM,7.455,4
90046,WHITE WITH METAL BAG CHARM,4.95,3
90048,GREEN WITH METAL BAG CHARM,4.95,3
90049,IVORY GOLD METAL BAG CHARM,8.290000000000001,5
90050,CRACKED GLAZE NECKLACE IVORY,6.95,6
90051,CRACKED GLAZE NECKLACE RED,6.95,6
90054,CRACKED GLAZE EARRINGS RED,2.55,1
90055,CRACKED GLAZE EARRINGS BROWN,2.55,1
90057,DIAMANTE RING ASSORTED IN BOX.,1.3472727272727274,1008
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,0.38,324
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,0.38,612
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1.65,6
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1.6499999999999997,9
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1.6499999999999997,8
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1.65,6
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,1.6499999999999997,10
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1.6499999999999997,9
90060B,FIRE POLISHED GLASS NECKL GOLD,5.95,1
90060D,FIRE POLISHED GLASS NECKL BRONZE,5.95,3
90062,CARNIVAL BRACELET,12.75,20
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,8.5,11
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,8.5,8
90064A,WHITE VINTAGE CRYSTAL EARRINGS,3.75,7
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,3.75,11
90065A,WHITE VINTAGE CRYSTAL BRACELET,6.75,6
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,6.75,1
90067A,PINK VINTAGE VICTORIAN EARRINGS,2.9500000000000006,10
90069,RUBY GLASS CLUSTER NECKLACE,7.5,2
90070,RUBY GLASS CLUSTER BRACELET,5.95,8
90071,RUBY GLASS CLUSTER EARRINGS,1.25,1
90072,RUBY DROP CHANDELIER EARRINGS,3.75,10
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,4.95,13
90074,BLACK DIAMOND CLUSTER NECKLACE,8.95,2
90076,MONTANA DIAMOND CLUSTER EARRINGS,2.55,6
90078,PINK/WHITE GLASS DEMI CHOKER,7.5,2
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,4.95,5
90081A,LILY BROOCH AMETHYST COLOUR,4.95,15
90081C,LILY BROOCH OLIVE COLOUR,4.95,11
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,6.35,21
90082B,DIAMANTE BOW BROOCH RED COLOUR,6.35,25
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,6.35,7
90083,CRYSTAL CZECH CROSS PHONE CHARM,1.27,19
90084,PINK CRYSTAL GUITAR PHONE CHARM,0.85,1
90085,CRYSTAL STILETTO PHONE CHARM,0.85,24
90086,CRYSTAL FROG PHONE CHARM,1.2863636363636362,85
90087,CRYSTAL SEA HORSE PHONE CHARM,1.1724999999999999,90
90089,PINK CRYSTAL SKULL PHONE CHARM,0.19,13
90093,CLEAR CRYSTAL STAR PHONE CHARM,0.89,47
90094,NECKLACE+BRACELET SET FRUIT SALAD ,2.55,13
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2.55,8
90098,NECKLACE+BRACELET PINK BUTTERFLY,2.55,28
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2.55,20
90100,NECKLACE+BRACELET SET PINK DAISY,2.55,1
90101,WHITE FRANGIPANI NECKLACE,2.55,15
90102,WHITE FRANGIPANI HAIR CLIP,0.85,10
90103,PURPLE FRANGIPANI NECKLACE,2.55,8
90104,PURPLE FRANGIPANI HAIRCLIP,0.85,1
90108,BLUE BLOSSOM HAIR CLIP,1.05,64
90114,SUMMER DAISIES BAG CHARM,2.55,66
90116,FRUIT SALAD BAG CHARM,1.6900000000000002,16
90118,PINK DAISY BAG CHARM,2.55,6
90119,METALIC LEAVES BAG CHARMS,2.472,59
90120B,BLUE MURANO TWIST BRACELET,4.25,20
90120C,GREEN MURANO TWIST BRACELET,4.25,31
90120D,WHITE MURANO TWIST BRACELET,4.25,2
90122A,PINK CRYSTAL+GLASS BRACELET,4.95,8
90122B,JADE CRYSTAL+GLASS BRACELET,4.95,1
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,4.95,17
90123A,PINK HEART OF GLASS BRACELET,5.95,14
90123B,TURQUOISE HEART OF GLASS BRACELET,5.95,8
90123C,GREEN HEART OF GLASS BRACELET,5.95,13
90123D,WHITE HEART OF GLASS BRACELET,5.95,3
90124A,PINK MURANO TWIST NECKLACE,9.95,6
90124B,BLUE MURANO TWIST NECKLACE,9.95,4
90124C,GREEN MURANO TWIST NECKLACE,9.95,7
90125A,PINK BERTIE GLASS BEAD BAG CHARM,1.0583333333333333,109
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,1.6833333333333336,19
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,1.2666666666666666,73
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,1.35,74
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,2.1,1
90128B,BLUE LEAVES AND BEADS PHONE CHARM,1.25,1
90129A,PINK GLASS TASSLE BAG CHARM ,2.9500000000000006,7
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,2.9500000000000006,21
90129C,GREEN GLASS TASSLE BAG CHARM,2.9500000000000006,17
90129D,AMBER GLASS TASSLE BAG CHARM,2.95,8
90129E,PURPLE GLASS TASSLE BAG CHARM,2.95,6
90129F,RED GLASS TASSLE BAG CHARM,2.95,16
90130A,WHITE STONE/CRYSTAL EARRINGS,2.95,1
90130B,TURQ STONE/CRYSTAL EARRINGS,2.9500000000000006,9
90131,PINK/AMETHYST/GOLD NECKLACE,6.95,4
90133,TEAL/FUSCHIA COL BEAD NECKLACE,4.95,9
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,4.95,6
90136,PALE PINK/AMETHYST STONE NECKLACE,9.95,3
90138,WHITE/PINK MINI CRYSTALS NECKLACE,4.95,4
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4.95,4
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,4.95,6
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4.95,4
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,4.95,3
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,4.95,3
90142D,MOP PENDANT SHELL NECKLACE,4.95,9
90143,SILVER BRACELET W PASTEL FLOWER,7.5,18
90144,SILVER DROP EARRINGS WITH FLOWER,3.75,7
90145,SILVER HOOP EARRINGS WITH FLOWER,5.95,21
90146,FINE SILVER NECKLACE W PASTEL FLOWE,6.25,13
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,9.95,21
90148,LONG SILVER NECKLACE PASTEL FLOWER,12.75,7
90149,SILVER FLOWR PINK SHELL NECKLACE,7.12,52
90151,SILVER/NATURAL SHELL NECKLACE,8.5,8
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,5.95,3
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,5.95,1
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,5.95,1
90154,LAZER CUT NECKLACE W PASTEL BEADS,8.61,57
90155,RESIN NECKLACE W PASTEL BEADS,7.5,6
90156,RESIN BRACELET W PASTEL BEADS,4.95,3
90157,RIVIERA NECKLACE,4.95,7
90158,ST TROPEZ NECKLACE,4.95,14
90159,COTE D'AZURE NECKLACE,4.95,3
90160A,PURPLE BOUDICCA LARGE BRACELET,6.95,31
90160B,RED BOUDICCA LARGE BRACELET,6.95,21
90160C,TURQ+RED BOUDICCA LARGE BRACELET,6.95,41
90160D,PINK BOUDICCA LARGE BRACELET,6.95,32
90161A,ANT COPPER RED BOUDICCA BRACELET,4.95,9
90161B,ANT COPPER TURQ BOUDICCA BRACELET,4.95,45
90161C,ANT COPPER LIME BOUDICCA BRACELET,4.95,45
90161D,ANT COPPER PINK BOUDICCA BRACELET,4.95,31
90162A,ANT SILVER TURQUOISE BOUDICCA RING,2.95,6
90162B,ANT SILVER LIME GREEN BOUDICCA RING,2.95,27
90162C,ANT SILVER FUSCHIA BOUDICCA RING,2.95,14
90162D,ANT SILVER PURPLE BOUDICCA RING,2.95,10
90163A,PINK ROSEBUD & PEARL NECKLACE,7.5,4
90163B,WHITE ROSEBUD & PEARL NECKLACE,7.5,2
90164A,PINK ROSEBUD PEARL BRACELET,4.7250000000000005,19
90164B,WHITE  ROSEBUD PEARL BRACELET,2.742857142857143,28
90165B,WHITE ROSEBUD  PEARL EARRINGS,2.55,1
90166,PINK & WHITE ROSEBUD RING,4.1875,14
90167,BEADED LOVE HEART JEWELLERY SET,0.85,10
90168,2 DAISIES HAIR COMB,2.95,6
90169,DAISY HAIR COMB,2.55,6
90170,DAISY HAIR BAND,1.6499999999999997,46
90173,PAIR BUTTERFLY HAIR CLIPS,3.75,16
90174,BUTTERFLY HAIR BAND,2.55,16
90175A,WHITE GLASS CHUNKY CHARM BRACELET,8.95,9
90175C,BLUE GLASS CHUNKY CHARM BRACELET,8.95,9
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,8.95,3
90176A,CLASSIC DIAMANTE NECKLACE JET,7.5,2
90176B,DIAMANTE NECKLACE BLACK ,7.5,2
90176C,DIAMANTE NECKLACE,7.5,2
90176D,DIAMANTE NECKLACE PURPLE,7.5,7
90176E,DIAMANTE NECKLACE GREEN,7.5,3
90177A,CLASSIC DIAMANTE EARRINGS JET,2.95,6
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,2.95,7
90177C,DROP DIAMANTE EARRINGS CRYSTAL,2.9500000000000006,13
90177D,DROP DIAMANTE EARRINGS PURPLE,2.9500000000000006,17
90177E,DROP DIAMANTE EARRINGS GREEN,2.95,6
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,11.949999999999998,6
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,11.95,1
90179A,AMBER FINE BEAD NECKLACE W TASSEL,5.95,3
90179C,BLACK FINE BEAD NECKLACE W TASSEL,5.95,1
90180A,BLACK+WHITE NECKLACE W TASSEL,8.55,13
90180B,PURPLE AMETHYST NECKLACE W TASSEL,9.95,3
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,8.95,1
90182C,BLACK 3 BEAD DROP EARRINGS,2.95,6
90183A,AMBER DROP EARRINGS W LONG BEADS,2.95,20
90183C,BLACK DROP EARRINGS W LONG BEADS,2.95,1
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,8.95,8
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,8.95,21
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,8.95,11
90185A,AMBER DIAMANTE EXPANDABLE RING,4.25,22
90185B,AMETHYST DIAMANTE EXPANDABLE RING,4.25,13
90185C,BLACK DIAMANTE EXPANDABLE RING,4.25,21
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,4.25,32
90186A,AMETHYST HOOP EARRING FLORAL LEAF,2.9500000000000006,4
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,2.9500000000000006,12
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,3.35,4
90188,DROP EARRINGS W FLOWER & LEAF,2.55,2
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,7.5,2
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,2.95,6
90190B,GOLD/AMBER DROP EARRINGS W LEAF,2.95,6
